股票代號,淨有形資產收益率(Q1),本業資金占總資產比率,長期債務比率,營收年增率(當月),營業利益率,股東權益報酬率(Q1),淨有形資產收益率(Q2),要求報酬率(Q1),內在價值,內在價值(Q2),季度數量,內在價值(Q3),四季盈餘,毛利率,年化營收
2905,-0.003373847761471,0.2688069630005998,0.9078708377163348,-0.1995492152649285,0.0,-0.0263867122615538,0.0015538743037559,0.1408434619403678,-298749898.09344816,-280893519.7068567,33,-260010497.90122604,659496.0,0.0,135718312.0
2906,0.0084436962134118,0.7525296091301837,0.1641253587459547,-0.0286584602035422,0.0383617062153964,0.0111040695730488,0.0107103727860691,0.137889075946647,688460.410095023,824751.7556842803,33,1057758.9627938182,94368.0,0.2968712732282503,8853238.0
2908,0.0059970133610148,0.8208787958345006,0.4071673484864986,-0.0407360636176196,0.0294468252020051,0.0247231133257492,0.0096323274936453,0.1385007466597463,-11043329.317778884,-10276608.790157894,33,-7541045.493464515,201792.0,0.2957709208745664,34918292.0
2910,0.0187972637344119,0.8105033120702418,0.4513874405951406,0.0070996751360771,0.5899723595189222,0.046439414619213,0.0258832602644458,0.135300684066397,-826978.881888485,-546061.9995891303,33,-128007.84421022516,214244.0,0.9050886644386316,528290.0
2911,-0.1472466513534091,0.7373948661664642,0.1907212183151321,-0.2385671949491045,-0.1065106740347898,-0.4873749437120577,-0.0844252581818482,0.1768116628383523,-2151567.7586471317,-1216851.4366786766,33,-843964.2863604992,404391.0,0.436964964296154,1975765.0
2912,0.0573814605425223,0.787557598256582,0.4212182873173214,0.0527359522184179,0.0426223957645577,0.2236611384314838,0.0588294219830692,0.1256546348643694,37157086.50670105,39846137.33331293,33,67774926.39200264,11405577.0,0.3457710268798162,357598576.0
2913,-0.0376412634632828,0.9964541077851984,0.3417256706714672,-0.1927352545493167,-0.0156717703113852,-0.0615261572337345,-0.0078099124932027,0.1494103158658207,-12382744.31235922,-8298816.409533251,33,-7683915.9882515315,-121336.0,0.3785171274161671,448719.0
2915,0.0961986920778349,0.8794190977383216,0.0913332707305803,-0.2182559227143947,-0.019605220095888,0.0929716244185696,0.1286913905491413,0.1159503269805412,99471487.46818416,131721430.20004728,33,162190640.68050048,9106915.0,0.4469617522628298,2099245.0
2916,0.0739716060054497,0.8681099794290301,0.0310407268713424,-0.019491133585574,0.1531040814126794,0.0939752469679421,0.1367720570735546,0.1215070984986375,1662977.0373795717,2547060.163432274,33,2895443.7685005222,259239.0,0.5259562384547053,1988282.0
2923,0.0014738048423168,0.9059165293342206,0.4653696070067173,1.3358068386512645,0.5287654397982632,0.0022837130266328,0.0070977319423289,0.1396315487894208,-42174088.98041935,-36422884.54658094,32,-22965512.84180556,,0.5915805025727155,7881933.0
2924,-0.2263799276927304,0.8639460975554138,0.0010231629416727,0.0066763425253991,-0.6297984915006192,-0.2589926875332816,-0.1800202898654981,0.1965949819231826,12573.387435965386,57142.18940205198,32,76787.21881025613,,0.2109084768659236,73266.0
2926,-0.0103267798716633,0.8985717516085782,0.6175563838503614,0.0869030917968962,0.0039666646932016,-0.2102944993893286,0.0014818128683742,0.1425816949679158,-8951727.34751086,-7850925.714987369,33,-7550366.53633234,26012.0,0.3862581826244531,7158952.0
2929,-0.3366755879078354,0.3268549576472169,0.0885533855317639,-0.0044794284767782,-0.0819371547207682,-0.1778240414088696,-0.05156817475977,0.2241688969769588,782452.8226397664,1827764.3249973373,32,2443077.121553863,,0.1675152737382073,1710093.0
2937,0.0518503993239547,0.9446023954323476,0.0106877015766724,0.172227974894867,0.0281257203082328,0.127673641877099,0.0598921094943644,0.1270374001690113,1590806.529578002,1839285.6552427132,33,2598269.6235744804,165617.0,0.2066057813618641,5390021.0
2939,-0.1172681361515639,0.3957483092260426,0.259779967008684,0.0551636363636363,-0.2974015241942888,-0.0457943979191729,-0.0116114638125085,0.169317034037891,-289071.7976495908,106891.12535759306,32,1020225.1846909204,,0.1547411361937117,286533.0
